task,phase,seed,skill_id,best_so_far_auc,final_best,simple_regret,top10_hit
real_moleculenet_freesolv,evaluation,219108,downweight_high_hetero_atoms,44.8633,50.7333,49.2667,0
real_moleculenet_freesolv,evaluation,219108,optimize_for_aromatic_compounds,62.8467,76.8667,23.1333,1
real_moleculenet_freesolv,evaluation,219108,branching_effect_on_hydration,44.3133,64.0333,35.9667,0
real_moleculenet_freesolv,evaluation,219108,counter_hypothesis_on_double_bonds,57.7067,71.4333,28.5667,1
real_moleculenet_freesolv,evaluation,219108,maximize_hydration_with_ring_structures,62.1734,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219108,low_semantic_mass_for_hydration,41.8067,43.7,56.3,0
real_moleculenet_freesolv,evaluation,219108,gp_ucb,45.0067,49.0333,50.9667,0
real_moleculenet_freesolv,evaluation,219109,maximize_hydration_affinity_with_short_smiles,49.3433,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219109,downweight_high_hetero_atoms,43.28,64.0333,35.9667,0
real_moleculenet_freesolv,evaluation,219109,optimize_for_aromatic_compounds,40.5166,43.7,56.3,0
real_moleculenet_freesolv,evaluation,219109,branching_effect_on_hydration,63.9266,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219109,counter_hypothesis_on_double_bonds,71.96,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219109,maximize_hydration_with_ring_structures,56.5033,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219109,low_semantic_mass_for_hydration,67.1633,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219109,gp_ucb,46.05,56.5,43.5,0
real_moleculenet_freesolv,evaluation,219110,maximize_hydration_affinity_with_short_smiles,51.62,69.4333,30.5667,1
real_moleculenet_freesolv,evaluation,219110,downweight_high_hetero_atoms,72.46,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219110,optimize_for_aromatic_compounds,72.46,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219110,branching_effect_on_hydration,65.8533,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219110,counter_hypothesis_on_double_bonds,72.46,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219110,maximize_hydration_with_ring_structures,84.7367,100.0,0.0,1
real_moleculenet_freesolv,evaluation,219110,low_semantic_mass_for_hydration,50.9667,53.3667,46.6333,0
real_moleculenet_freesolv,evaluation,219110,gp_ucb,64.2033,79.0667,20.9333,1
real_moleculenet_freesolv,evaluation,219111,maximize_hydration_affinity_with_short_smiles,55.66,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219111,downweight_high_hetero_atoms,72.46,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219111,optimize_for_aromatic_compounds,74.8466,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219111,branching_effect_on_hydration,73.3333,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219111,counter_hypothesis_on_double_bonds,74.8466,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219111,maximize_hydration_with_ring_structures,84.7367,100.0,0.0,1
real_moleculenet_freesolv,evaluation,219111,low_semantic_mass_for_hydration,74.49,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219111,gp_ucb,76.47,79.0667,20.9333,1
real_moleculenet_freesolv,evaluation,219112,maximize_hydration_affinity_with_short_smiles,61.4333,61.4333,38.5667,0
real_moleculenet_freesolv,evaluation,219112,downweight_high_hetero_atoms,68.5233,85.0667,14.9333,1
real_moleculenet_freesolv,evaluation,219112,optimize_for_aromatic_compounds,74.0733,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219112,branching_effect_on_hydration,61.4333,61.4333,38.5667,0
real_moleculenet_freesolv,evaluation,219112,counter_hypothesis_on_double_bonds,64.4333,71.4333,28.5667,1
real_moleculenet_freesolv,evaluation,219112,maximize_hydration_with_ring_structures,93.1567,100.0,0.0,1
real_moleculenet_freesolv,evaluation,219112,low_semantic_mass_for_hydration,69.1466,100.0,0.0,1
real_moleculenet_freesolv,evaluation,219112,gp_ucb,61.4333,61.4333,38.5667,0
real_moleculenet_freesolv,evaluation,219113,maximize_hydration_affinity_with_short_smiles,52.3666,69.4333,30.5667,1
real_moleculenet_freesolv,evaluation,219113,downweight_high_hetero_atoms,74.8466,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219113,optimize_for_aromatic_compounds,60.4167,76.8667,23.1333,1
real_moleculenet_freesolv,evaluation,219113,branching_effect_on_hydration,66.4033,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219113,counter_hypothesis_on_double_bonds,62.4,71.4333,28.5667,1
real_moleculenet_freesolv,evaluation,219113,maximize_hydration_with_ring_structures,74.37,100.0,0.0,1
real_moleculenet_freesolv,evaluation,219113,low_semantic_mass_for_hydration,60.04,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219113,gp_ucb,71.1,76.8667,23.1333,1
real_moleculenet_freesolv,evaluation,219114,maximize_hydration_affinity_with_short_smiles,51.8933,69.4333,30.5667,1
real_moleculenet_freesolv,evaluation,219114,downweight_high_hetero_atoms,72.46,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219114,optimize_for_aromatic_compounds,67.4667,76.8667,23.1333,1
real_moleculenet_freesolv,evaluation,219114,branching_effect_on_hydration,64.15,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219114,counter_hypothesis_on_double_bonds,64.2067,71.4333,28.5667,1
real_moleculenet_freesolv,evaluation,219114,maximize_hydration_with_ring_structures,75.63,85.0667,14.9333,1
real_moleculenet_freesolv,evaluation,219114,low_semantic_mass_for_hydration,61.5833,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219114,gp_ucb,48.87,59.1333,40.8667,0
real_moleculenet_freesolv,evaluation,219115,maximize_hydration_affinity_with_short_smiles,54.7066,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219115,downweight_high_hetero_atoms,69.5,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219115,optimize_for_aromatic_compounds,62.8733,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219115,branching_effect_on_hydration,64.4533,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219115,counter_hypothesis_on_double_bonds,71.8866,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219115,maximize_hydration_with_ring_structures,71.8866,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219115,low_semantic_mass_for_hydration,55.89,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219115,gp_ucb,48.28,49.2,50.8,0
real_moleculenet_freesolv,evaluation,219116,maximize_hydration_affinity_with_short_smiles,76.8667,76.8667,23.1333,1
real_moleculenet_freesolv,evaluation,219116,downweight_high_hetero_atoms,77.1966,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219116,optimize_for_aromatic_compounds,76.94,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219116,branching_effect_on_hydration,76.8667,76.8667,23.1333,1
real_moleculenet_freesolv,evaluation,219116,counter_hypothesis_on_double_bonds,76.8667,76.8667,23.1333,1
real_moleculenet_freesolv,evaluation,219116,maximize_hydration_with_ring_structures,76.8667,76.8667,23.1333,1
real_moleculenet_freesolv,evaluation,219116,low_semantic_mass_for_hydration,77.1233,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219116,gp_ucb,76.8667,76.8667,23.1333,1
real_moleculenet_freesolv,evaluation,219117,maximize_hydration_affinity_with_short_smiles,51.1966,69.4333,30.5667,1
real_moleculenet_freesolv,evaluation,219117,downweight_high_hetero_atoms,56.5533,71.4333,28.5667,1
real_moleculenet_freesolv,evaluation,219117,optimize_for_aromatic_compounds,59.2967,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219117,branching_effect_on_hydration,59.5333,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219117,counter_hypothesis_on_double_bonds,76.4533,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219117,maximize_hydration_with_ring_structures,59.2967,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219117,low_semantic_mass_for_hydration,57.6633,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219117,gp_ucb,41.1967,43.2667,56.7333,0
real_moleculenet_freesolv,evaluation,219118,maximize_hydration_affinity_with_short_smiles,50.1733,50.7333,49.2667,0
real_moleculenet_freesolv,evaluation,219118,downweight_high_hetero_atoms,72.0566,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219118,optimize_for_aromatic_compounds,72.0566,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219118,branching_effect_on_hydration,62.6433,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219118,counter_hypothesis_on_double_bonds,72.0566,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219118,maximize_hydration_with_ring_structures,62.6433,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219118,low_semantic_mass_for_hydration,49.6133,50.7333,49.2667,0
real_moleculenet_freesolv,evaluation,219118,gp_ucb,56.69,75.8,24.2,1
real_moleculenet_freesolv,evaluation,219119,maximize_hydration_affinity_with_short_smiles,49.59,50.7333,49.2667,0
real_moleculenet_freesolv,evaluation,219119,downweight_high_hetero_atoms,63.3666,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219119,optimize_for_aromatic_compounds,74.5833,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219119,branching_effect_on_hydration,65.8,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219119,counter_hypothesis_on_double_bonds,72.66,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219119,maximize_hydration_with_ring_structures,75.3666,85.0667,14.9333,1
real_moleculenet_freesolv,evaluation,219119,low_semantic_mass_for_hydration,65.8533,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219119,gp_ucb,69.0067,75.8,24.2,1
real_moleculenet_freesolv,evaluation,219120,maximize_hydration_affinity_with_short_smiles,47.6667,47.6667,52.3333,0
real_moleculenet_freesolv,evaluation,219120,downweight_high_hetero_atoms,60.55,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219120,optimize_for_aromatic_compounds,56.0633,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219120,branching_effect_on_hydration,53.3167,71.4333,28.5667,1
real_moleculenet_freesolv,evaluation,219120,counter_hypothesis_on_double_bonds,61.0367,71.4333,28.5667,1
real_moleculenet_freesolv,evaluation,219120,maximize_hydration_with_ring_structures,59.02,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219120,low_semantic_mass_for_hydration,47.6667,47.6667,52.3333,0
real_moleculenet_freesolv,evaluation,219120,gp_ucb,47.9734,50.7333,49.2667,0
real_moleculenet_freesolv,evaluation,219121,maximize_hydration_affinity_with_short_smiles,71.4333,71.4333,28.5667,1
real_moleculenet_freesolv,evaluation,219121,downweight_high_hetero_atoms,75.4933,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219121,optimize_for_aromatic_compounds,71.4333,71.4333,28.5667,1
real_moleculenet_freesolv,evaluation,219121,branching_effect_on_hydration,71.4333,71.4333,28.5667,1
real_moleculenet_freesolv,evaluation,219121,counter_hypothesis_on_double_bonds,71.4333,71.4333,28.5667,1
real_moleculenet_freesolv,evaluation,219121,maximize_hydration_with_ring_structures,84.2233,100.0,0.0,1
real_moleculenet_freesolv,evaluation,219121,low_semantic_mass_for_hydration,71.4333,71.4333,28.5667,1
real_moleculenet_freesolv,evaluation,219121,gp_ucb,71.4333,71.4333,28.5667,1
real_moleculenet_freesolv,evaluation,219122,maximize_hydration_affinity_with_short_smiles,50.7333,50.7333,49.2667,0
real_moleculenet_freesolv,evaluation,219122,downweight_high_hetero_atoms,72.46,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219122,optimize_for_aromatic_compounds,54.05,64.0333,35.9667,0
real_moleculenet_freesolv,evaluation,219122,branching_effect_on_hydration,73.3333,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219122,counter_hypothesis_on_double_bonds,53.1133,53.8,46.2,0
real_moleculenet_freesolv,evaluation,219122,maximize_hydration_with_ring_structures,79.47,100.0,0.0,1
real_moleculenet_freesolv,evaluation,219122,low_semantic_mass_for_hydration,68.5033,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219122,gp_ucb,51.7633,56.5,43.5,0
real_moleculenet_freesolv,evaluation,219123,maximize_hydration_affinity_with_short_smiles,49.2433,69.4333,30.5667,1
real_moleculenet_freesolv,evaluation,219123,downweight_high_hetero_atoms,71.05,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219123,optimize_for_aromatic_compounds,54.5067,69.4333,30.5667,1
real_moleculenet_freesolv,evaluation,219123,branching_effect_on_hydration,55.27,71.4333,28.5667,1
real_moleculenet_freesolv,evaluation,219123,counter_hypothesis_on_double_bonds,67.4766,71.4333,28.5667,1
real_moleculenet_freesolv,evaluation,219123,maximize_hydration_with_ring_structures,56.5967,76.8667,23.1333,1
real_moleculenet_freesolv,evaluation,219123,low_semantic_mass_for_hydration,60.59,100.0,0.0,1
real_moleculenet_freesolv,evaluation,219123,gp_ucb,49.3233,58.8,41.2,0
real_moleculenet_freesolv,evaluation,219124,maximize_hydration_affinity_with_short_smiles,50.0333,50.7333,49.2667,0
real_moleculenet_freesolv,evaluation,219124,downweight_high_hetero_atoms,66.96,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219124,optimize_for_aromatic_compounds,52.8667,53.3667,46.6333,0
real_moleculenet_freesolv,evaluation,219124,branching_effect_on_hydration,66.47,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219124,counter_hypothesis_on_double_bonds,52.91,53.8,46.2,0
real_moleculenet_freesolv,evaluation,219124,maximize_hydration_with_ring_structures,52.8667,53.3667,46.6333,0
real_moleculenet_freesolv,evaluation,219124,low_semantic_mass_for_hydration,68.2666,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219124,gp_ucb,46.1,46.1,53.9,0
real_moleculenet_freesolv,evaluation,219125,maximize_hydration_affinity_with_short_smiles,50.5833,69.4333,30.5667,1
real_moleculenet_freesolv,evaluation,219125,downweight_high_hetero_atoms,74.8466,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219125,optimize_for_aromatic_compounds,74.8466,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219125,branching_effect_on_hydration,68.8666,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219125,counter_hypothesis_on_double_bonds,74.8466,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219125,maximize_hydration_with_ring_structures,80.1833,100.0,0.0,1
real_moleculenet_freesolv,evaluation,219125,low_semantic_mass_for_hydration,52.74,53.3667,46.6333,0
real_moleculenet_freesolv,evaluation,219125,gp_ucb,60.0967,79.0667,20.9333,1
real_moleculenet_freesolv,evaluation,219126,maximize_hydration_affinity_with_short_smiles,50.7633,69.4333,30.5667,1
real_moleculenet_freesolv,evaluation,219126,downweight_high_hetero_atoms,72.46,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219126,optimize_for_aromatic_compounds,76.8667,76.8667,23.1333,1
real_moleculenet_freesolv,evaluation,219126,branching_effect_on_hydration,65.93,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219126,counter_hypothesis_on_double_bonds,65.42,71.4333,28.5667,1
real_moleculenet_freesolv,evaluation,219126,maximize_hydration_with_ring_structures,76.9034,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219126,low_semantic_mass_for_hydration,100.0,100.0,0.0,1
real_moleculenet_freesolv,evaluation,219126,gp_ucb,94.1533,100.0,0.0,1
real_moleculenet_freesolv,evaluation,219127,maximize_hydration_affinity_with_short_smiles,49.0366,69.4333,30.5667,1
real_moleculenet_freesolv,evaluation,219127,downweight_high_hetero_atoms,70.48,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219127,optimize_for_aromatic_compounds,61.09,69.4333,30.5667,1
real_moleculenet_freesolv,evaluation,219127,branching_effect_on_hydration,65.14,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219127,counter_hypothesis_on_double_bonds,65.2466,71.4333,28.5667,1
real_moleculenet_freesolv,evaluation,219127,maximize_hydration_with_ring_structures,61.09,69.4333,30.5667,1
real_moleculenet_freesolv,evaluation,219127,low_semantic_mass_for_hydration,39.5,50.7333,49.2667,0
real_moleculenet_freesolv,evaluation,219127,gp_ucb,57.79,75.8,24.2,1
real_moleculenet_freesolv,evaluation,219128,maximize_hydration_affinity_with_short_smiles,53.9266,69.4333,30.5667,1
real_moleculenet_freesolv,evaluation,219128,downweight_high_hetero_atoms,65.7866,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219128,optimize_for_aromatic_compounds,59.3434,76.8667,23.1333,1
real_moleculenet_freesolv,evaluation,219128,branching_effect_on_hydration,66.16,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219128,counter_hypothesis_on_double_bonds,61.6934,76.8667,23.1333,1
real_moleculenet_freesolv,evaluation,219128,maximize_hydration_with_ring_structures,61.6934,76.8667,23.1333,1
real_moleculenet_freesolv,evaluation,219128,low_semantic_mass_for_hydration,67.44,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219128,gp_ucb,66.0167,79.0667,20.9333,1
real_moleculenet_freesolv,evaluation,219129,maximize_hydration_affinity_with_short_smiles,53.4833,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219129,downweight_high_hetero_atoms,67.8466,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219129,optimize_for_aromatic_compounds,49.6033,53.8,46.2,0
real_moleculenet_freesolv,evaluation,219129,branching_effect_on_hydration,62.43,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219129,counter_hypothesis_on_double_bonds,67.7733,71.4333,28.5667,1
real_moleculenet_freesolv,evaluation,219129,maximize_hydration_with_ring_structures,42.5433,43.2667,56.7333,0
real_moleculenet_freesolv,evaluation,219129,low_semantic_mass_for_hydration,45.6333,50.7333,49.2667,0
real_moleculenet_freesolv,evaluation,219129,gp_ucb,42.2333,42.2333,57.7667,0
real_moleculenet_freesolv,evaluation,219130,maximize_hydration_affinity_with_short_smiles,43.9567,50.7333,49.2667,0
real_moleculenet_freesolv,evaluation,219130,downweight_high_hetero_atoms,56.46,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219130,optimize_for_aromatic_compounds,45.4367,53.3667,46.6333,0
real_moleculenet_freesolv,evaluation,219130,branching_effect_on_hydration,62.29,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219130,counter_hypothesis_on_double_bonds,58.2067,71.4333,28.5667,1
real_moleculenet_freesolv,evaluation,219130,maximize_hydration_with_ring_structures,72.5467,100.0,0.0,1
real_moleculenet_freesolv,evaluation,219130,low_semantic_mass_for_hydration,77.0267,100.0,0.0,1
real_moleculenet_freesolv,evaluation,219130,gp_ucb,45.3833,49.2,50.8,0
real_moleculenet_freesolv,evaluation,219131,maximize_hydration_affinity_with_short_smiles,49.9466,69.4333,30.5667,1
real_moleculenet_freesolv,evaluation,219131,downweight_high_hetero_atoms,71.2666,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219131,optimize_for_aromatic_compounds,67.4667,76.8667,23.1333,1
real_moleculenet_freesolv,evaluation,219131,branching_effect_on_hydration,58.81,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219131,counter_hypothesis_on_double_bonds,63.9234,76.8667,23.1333,1
real_moleculenet_freesolv,evaluation,219131,maximize_hydration_with_ring_structures,69.8167,76.8667,23.1333,1
real_moleculenet_freesolv,evaluation,219131,low_semantic_mass_for_hydration,48.4766,69.4333,30.5667,1
real_moleculenet_freesolv,evaluation,219131,gp_ucb,53.2967,71.4333,28.5667,1
real_moleculenet_freesolv,evaluation,219132,maximize_hydration_affinity_with_short_smiles,45.9367,50.7333,49.2667,0
real_moleculenet_freesolv,evaluation,219132,downweight_high_hetero_atoms,68.3733,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219132,optimize_for_aromatic_compounds,63.4167,76.8667,23.1333,1
real_moleculenet_freesolv,evaluation,219132,branching_effect_on_hydration,55.55,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219132,counter_hypothesis_on_double_bonds,65.9667,76.8667,23.1333,1
real_moleculenet_freesolv,evaluation,219132,maximize_hydration_with_ring_structures,76.0967,100.0,0.0,1
real_moleculenet_freesolv,evaluation,219132,low_semantic_mass_for_hydration,45.5133,47.8,52.2,0
real_moleculenet_freesolv,evaluation,219132,gp_ucb,36.3834,36.7,63.3,0
real_moleculenet_freesolv,evaluation,219133,maximize_hydration_affinity_with_short_smiles,53.27,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219133,downweight_high_hetero_atoms,63.0267,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219133,optimize_for_aromatic_compounds,55.2934,76.8667,23.1333,1
real_moleculenet_freesolv,evaluation,219133,branching_effect_on_hydration,61.0933,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219133,counter_hypothesis_on_double_bonds,64.0434,76.8667,23.1333,1
real_moleculenet_freesolv,evaluation,219133,maximize_hydration_with_ring_structures,64.9133,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219133,low_semantic_mass_for_hydration,57.1233,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219133,gp_ucb,36.08,36.7,63.3,0
real_moleculenet_freesolv,evaluation,219134,maximize_hydration_affinity_with_short_smiles,48.4267,50.7333,49.2667,0
real_moleculenet_freesolv,evaluation,219134,downweight_high_hetero_atoms,59.9733,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219134,optimize_for_aromatic_compounds,67.9466,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219134,branching_effect_on_hydration,57.4667,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219134,counter_hypothesis_on_double_bonds,50.0367,53.3667,46.6333,0
real_moleculenet_freesolv,evaluation,219134,maximize_hydration_with_ring_structures,67.9466,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219134,low_semantic_mass_for_hydration,47.1033,48.7,51.3,0
real_moleculenet_freesolv,evaluation,219134,gp_ucb,45.7434,50.5667,49.4333,0
real_moleculenet_freesolv,evaluation,219135,maximize_hydration_affinity_with_short_smiles,49.5367,69.4333,30.5667,1
real_moleculenet_freesolv,evaluation,219135,downweight_high_hetero_atoms,66.0133,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219135,optimize_for_aromatic_compounds,69.5733,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219135,branching_effect_on_hydration,66.7066,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219135,counter_hypothesis_on_double_bonds,64.5066,71.4333,28.5667,1
real_moleculenet_freesolv,evaluation,219135,maximize_hydration_with_ring_structures,71.96,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219135,low_semantic_mass_for_hydration,68.2666,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219135,gp_ucb,66.0067,75.8,24.2,1
real_moleculenet_freesolv,evaluation,219136,maximize_hydration_affinity_with_short_smiles,51.1733,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219136,downweight_high_hetero_atoms,68.9433,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219136,optimize_for_aromatic_compounds,57.6567,76.8667,23.1333,1
real_moleculenet_freesolv,evaluation,219136,branching_effect_on_hydration,58.1667,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219136,counter_hypothesis_on_double_bonds,66.9667,76.8667,23.1333,1
real_moleculenet_freesolv,evaluation,219136,maximize_hydration_with_ring_structures,60.0067,76.8667,23.1333,1
real_moleculenet_freesolv,evaluation,219136,low_semantic_mass_for_hydration,47.82,69.4333,30.5667,1
real_moleculenet_freesolv,evaluation,219136,gp_ucb,62.56,76.8667,23.1333,1
real_moleculenet_freesolv,evaluation,219137,maximize_hydration_affinity_with_short_smiles,50.1966,69.4333,30.5667,1
real_moleculenet_freesolv,evaluation,219137,downweight_high_hetero_atoms,72.46,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219137,optimize_for_aromatic_compounds,67.4667,76.8667,23.1333,1
real_moleculenet_freesolv,evaluation,219137,branching_effect_on_hydration,67.1666,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219137,counter_hypothesis_on_double_bonds,66.0133,71.4333,28.5667,1
real_moleculenet_freesolv,evaluation,219137,maximize_hydration_with_ring_structures,74.8466,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219137,low_semantic_mass_for_hydration,48.52,53.3667,46.6333,0
real_moleculenet_freesolv,evaluation,219137,gp_ucb,51.75,53.3333,46.6667,0
real_moleculenet_freesolv,evaluation,219138,maximize_hydration_affinity_with_short_smiles,48.6833,69.4333,30.5667,1
real_moleculenet_freesolv,evaluation,219138,downweight_high_hetero_atoms,65.8533,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219138,optimize_for_aromatic_compounds,64.31,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219138,branching_effect_on_hydration,66.4166,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219138,counter_hypothesis_on_double_bonds,76.8667,76.8667,23.1333,1
real_moleculenet_freesolv,evaluation,219138,maximize_hydration_with_ring_structures,67.1966,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219138,low_semantic_mass_for_hydration,51.6167,53.3667,46.6333,0
real_moleculenet_freesolv,evaluation,219138,gp_ucb,57.0,76.8667,23.1333,1
real_moleculenet_freesolv,evaluation,219139,maximize_hydration_affinity_with_short_smiles,49.8533,69.4333,30.5667,1
real_moleculenet_freesolv,evaluation,219139,downweight_high_hetero_atoms,64.1467,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219139,optimize_for_aromatic_compounds,49.36,53.3667,46.6333,0
real_moleculenet_freesolv,evaluation,219139,branching_effect_on_hydration,56.6967,77.2333,22.7667,1
real_moleculenet_freesolv,evaluation,219139,counter_hypothesis_on_double_bonds,69.7234,76.8667,23.1333,1
real_moleculenet_freesolv,evaluation,219139,maximize_hydration_with_ring_structures,51.0067,53.3667,46.6333,0
real_moleculenet_freesolv,evaluation,219139,low_semantic_mass_for_hydration,45.6467,48.3667,51.6333,0
real_moleculenet_freesolv,evaluation,219139,gp_ucb,42.0734,45.6,54.4,0
real_moleculenet_lipophilicity,development,209100,smiles_length_influence,78.6625,81.5,12.25,0
real_moleculenet_lipophilicity,development,209100,hetero_atom_effect,87.2,87.375,6.375,0
real_moleculenet_lipophilicity,development,209100,aromatic_structure_impact,87.25,87.375,6.375,0
real_moleculenet_lipophilicity,development,209100,ring_structure_analysis,87.2,87.375,6.375,0
real_moleculenet_lipophilicity,development,209100,branching_effect,82.5,93.75,0.0,1
real_moleculenet_lipophilicity,development,209100,double_bond_contribution,79.25,83.75,10.0,0
real_moleculenet_lipophilicity,development,209100,counter_hypothesis_hetero,87.25,93.75,0.0,1
real_moleculenet_lipophilicity,development,209101,smiles_length_influence,85.75,85.75,8.0,0
real_moleculenet_lipophilicity,development,209101,hetero_atom_effect,85.75,85.75,8.0,0
real_moleculenet_lipophilicity,development,209101,aromatic_structure_impact,91.3875,92.5,1.25,0
real_moleculenet_lipophilicity,development,209101,ring_structure_analysis,86.65,86.75,7.0,0
real_moleculenet_lipophilicity,development,209101,branching_effect,86.4,87.375,6.375,0
real_moleculenet_lipophilicity,development,209101,double_bond_contribution,85.825,86.125,7.625,0
real_moleculenet_lipophilicity,development,209101,counter_hypothesis_hetero,86.525,93.5,0.25,1
real_moleculenet_lipophilicity,development,209102,smiles_length_influence,83.675,88.25,5.5,0
real_moleculenet_lipophilicity,development,209102,hetero_atom_effect,86.475,87.5,6.25,0
