case_id,domain,evidence_tier,round_index,model,selected_candidate,selected_by,gp_rank_at_selection,llm_probability,gp_probability,gp_probability_source,current_best_before_reveal,expected_outcome,revealed_value,realized_improvement,realized_gain,absolute_expected_outcome_error,llm_brier,gp_brier,llm_minus_gp_brier
baumgartner_benzamide_tbubrettphos_to_alphos,reaction_optimization_cn,post_freeze_extension,7,anthropic/claude-opus-4-8,baumgartner_cn_benzamide_alphos_009,llm_critic,4,0.11,0.011237,recorded,67.3272,34.0,18.9308,0,0.0,15.069199999999999,0.0121,0.000126270169,0.011973729831
baumgartner_benzamide_tbubrettphos_to_alphos,reaction_optimization_cn,post_freeze_extension,8,anthropic/claude-opus-4-8,baumgartner_cn_benzamide_alphos_016,llm_critic,1,0.09,0.043689,recorded,67.3272,30.0,3.6929,0,0.0,26.3071,0.0081,0.0019087287209999999,0.006191271279
baumgartner_benzamide_tbubrettphos_to_alphos,reaction_optimization_cn,post_freeze_extension,9,anthropic/claude-opus-4-8,baumgartner_cn_benzamide_alphos_007,llm_critic,1,0.03,0.009711,recorded,67.3272,26.0,10.7694,0,0.0,15.2306,0.0009,9.430352099999999e-05,0.000805696479
reizman_cases_123_to_case4,reaction_optimization_suzuki,post_freeze_extension,0,anthropic/claude-opus-4-8,reizman_suzuki_case4_021,llm_critic,3,0.27,0.266943,recorded,94.1,91.4,87.2,0,0.0,4.200000000000003,0.0729,0.071258565249,0.0016414347510000094
reizman_cases_123_to_case4,reaction_optimization_suzuki,post_freeze_extension,1,anthropic/claude-opus-4-8,reizman_suzuki_case4_094,llm_critic,1,0.17,0.173036,recorded,94.1,89.2,48.4,0,0.0,40.800000000000004,0.028900000000000006,0.029941457296,-0.0010414572959999945
reizman_cases_123_to_case4,reaction_optimization_suzuki,post_freeze_extension,2,anthropic/claude-opus-4-8,reizman_suzuki_case4_086,llm_critic,3,0.24,0.168454,recorded,94.1,89.0,94.5,1,0.4000000000000057,5.5,0.5776,0.6914687501160001,-0.11386875011600006
reizman_cases_123_to_case4,reaction_optimization_suzuki,post_freeze_extension,3,anthropic/claude-opus-4-8,reizman_suzuki_case4_035,llm_critic,4,0.27,0.272525,recorded,94.5,87.2,86.4,0,0.0,0.7999999999999972,0.0729,0.07426987562500001,-0.0013698756250000027
reizman_cases_123_to_case4,reaction_optimization_suzuki,post_freeze_extension,4,anthropic/claude-opus-4-8,reizman_suzuki_case4_066,llm_critic,4,0.22,0.211851,recorded,94.5,83.8,87.9,0,0.0,4.1000000000000085,0.0484,0.044880846201,0.003519153798999995
reizman_cases_123_to_case4,reaction_optimization_suzuki,post_freeze_extension,5,anthropic/claude-opus-4-8,reizman_suzuki_case4_054,llm_critic,3,0.22,0.256087,recorded,94.5,87.7,67.0,0,0.0,20.700000000000003,0.0484,0.065580551569,-0.017180551569000002
reizman_cases_123_to_case4,reaction_optimization_suzuki,post_freeze_extension,6,anthropic/claude-opus-4-8,reizman_suzuki_case4_081,llm_critic,4,0.42,0.439006,recorded,94.5,93.3,70.1,0,0.0,23.200000000000003,0.17639999999999997,0.19272626803600001,-0.01632626803600004
reizman_cases_123_to_case4,reaction_optimization_suzuki,post_freeze_extension,7,anthropic/claude-opus-4-8,reizman_suzuki_case4_063,llm_critic,1,0.58,0.58008,recorded,94.5,94.5,67.3,0,0.0,27.200000000000003,0.3364,0.33649280640000007,-9.280640000008944e-05
reizman_cases_123_to_case4,reaction_optimization_suzuki,post_freeze_extension,8,anthropic/claude-opus-4-8,reizman_suzuki_case4_059,llm_critic,1,0.33,0.332075,recorded,94.5,90.9,99.8,1,5.299999999999997,8.899999999999991,0.4488999999999999,0.446123805625,0.0027761943749999296
reizman_cases_123_to_case4,reaction_optimization_suzuki,post_freeze_extension,9,anthropic/claude-opus-4-8,reizman_suzuki_case4_036,llm_critic,2,0.18,0.143549,recorded,99.8,88.0,94.4,0,0.0,6.400000000000006,0.0324,0.020606315401000004,0.011793684598999994
molecular_lipophilicity_to_freesolv,molecular_property,earlier_retrospective_development,0,claude-opus-5,freesolv_0500,unknown,30,0.18,0.1569643990224921,reconstructed,89.715448,58.0,51.09982256768415,0,0.0,6.90017743231585,0.0324,0.024637822560492118,0.00776217743950788
molecular_lipophilicity_to_freesolv,molecular_property,earlier_retrospective_development,1,claude-opus-5,freesolv_0334,unknown,56,0.1,0.078882778493987,reconstructed,89.715448,59.0,61.25396134409151,0,0.0,2.2539613440915076,0.010000000000000002,0.006222492742931419,0.003777507257068583
molecular_lipophilicity_to_freesolv,molecular_property,earlier_retrospective_development,2,claude-opus-5,freesolv_0128,unknown,30,0.12,0.09179175780029747,reconstructed,89.715448,70.0,57.150642946755596,0,0.0,12.849357053244404,0.0144,0.008425726800068471,0.005974273199931528
molecular_lipophilicity_to_freesolv,molecular_property,earlier_retrospective_development,3,claude-opus-5,freesolv_0598,unknown,79,0.06,0.037525131631768294,reconstructed,89.715448,52.0,47.60184150288955,0,0.0,4.398158497110451,0.0036,0.0014081355039815373,0.0021918644960184624
molecular_lipophilicity_to_freesolv,molecular_property,earlier_retrospective_development,4,claude-opus-5,freesolv_0399,unknown,74,0.05,0.018390901100718393,reconstructed,89.715448,64.0,49.55001214960635,0,0.0,14.449987850393647,0.0025000000000000005,0.000338225243296405,0.0021617747567035956
molecular_lipophilicity_to_freesolv,molecular_property,earlier_retrospective_development,5,claude-opus-5,freesolv_0541,unknown,23,0.22,0.022725578819030035,reconstructed,89.715448,72.0,77.34683358058365,0,0.0,5.346833580583649,0.0484,0.0005164519326599466,0.047883548067340055
molecular_lipophilicity_to_freesolv,molecular_property,earlier_retrospective_development,6,claude-opus-5,freesolv_0066,unknown,30,0.27,0.03477853497346506,reconstructed,89.715448,73.0,90.77109088402335,1,1.0556428840233565,17.77109088402335,0.5328999999999999,0.9316524765479705,-0.3987524765479705
molecular_lipophilicity_to_freesolv,molecular_property,earlier_retrospective_development,7,claude-opus-5,freesolv_0394,unknown,8,0.18,0.16371727247630546,reconstructed,90.771091,77.0,70.68222210935676,0,0.0,6.317777890643242,0.0324,0.026803345307080846,0.005596654692919152
molecular_lipophilicity_to_freesolv,molecular_property,earlier_retrospective_development,8,claude-opus-5,freesolv_0413,unknown,20,0.08,0.10479684613720669,reconstructed,90.771091,68.0,66.46308704376769,0,0.0,1.5369129562323138,0.0064,0.010982378960305373,-0.004582378960305372
molecular_lipophilicity_to_freesolv,molecular_property,earlier_retrospective_development,9,claude-opus-5,freesolv_0544,unknown,84,0.04,0.034233623815901115,reconstructed,90.771091,55.0,49.100097187404536,0,0.0,5.899902812595464,0.0016,0.001171940999568632,0.000428059000431368
materials_bulk_to_shear_modulus,materials_property,earlier_retrospective_development,0,claude-opus-5,real_matbench_log_gvrh_02484,unknown,385,0.3,0.2692800180449914,reconstructed,59.2717,55.5,46.007,0,0.0,9.493000000000002,0.09,0.0725117281183109,0.017488271881689096
materials_bulk_to_shear_modulus,materials_property,earlier_retrospective_development,1,claude-opus-5,real_matbench_log_gvrh_09421,unknown,2,0.35,0.27856247476788387,reconstructed,59.2717,57.5,61.295,1,2.023299999999999,3.7950000000000017,0.42250000000000004,0.5204721028130402,-0.0979721028130402
materials_bulk_to_shear_modulus,materials_property,earlier_retrospective_development,2,claude-opus-5,real_matbench_log_gvrh_09578,unknown,1,0.4,0.3054595624459304,reconstructed,61.295,60.0,60.8692,0,0.0,0.8691999999999993,0.16000000000000003,0.09330554428965927,0.06669445571034076
materials_bulk_to_shear_modulus,materials_property,earlier_retrospective_development,3,claude-opus-5,real_matbench_log_gvrh_06682,unknown,1,0.32,0.29639425523520274,reconstructed,61.295,57.5,52.2734,0,0.0,5.226599999999998,0.1024,0.08784955453643051,0.014550445463569497
materials_bulk_to_shear_modulus,materials_property,earlier_retrospective_development,4,claude-opus-5,real_matbench_log_gvrh_07341,unknown,2,0.2,0.2352881102492298,reconstructed,61.295,54.5,39.203,0,0.0,15.296999999999997,0.04000000000000001,0.055360494824653717,-0.015360494824653709
materials_bulk_to_shear_modulus,materials_property,earlier_retrospective_development,5,claude-opus-5,real_matbench_log_gvrh_05205,unknown,1,0.3,0.26981167289439845,reconstructed,61.295,57.5,51.8768,0,0.0,5.623199999999997,0.09,0.07279833883007386,0.017201661169926136
materials_bulk_to_shear_modulus,materials_property,earlier_retrospective_development,6,claude-opus-5,real_matbench_log_gvrh_00920,unknown,2,0.26,0.24838981051828557,reconstructed,61.295,55.5,38.2043,0,0.0,17.295699999999997,0.06760000000000001,0.06169749796930981,0.005902502030690197
materials_bulk_to_shear_modulus,materials_property,earlier_retrospective_development,7,claude-opus-5,real_matbench_log_gvrh_06766,unknown,2,0.18,0.15350287307575178,reconstructed,61.295,55.5,60.206,0,0.0,4.706000000000003,0.0324,0.02356313204251036,0.008836867957489638
materials_bulk_to_shear_modulus,materials_property,earlier_retrospective_development,8,claude-opus-5,real_matbench_log_gvrh_09668,unknown,2,0.25,0.25026746828597163,reconstructed,61.295,58.0,57.7465,0,0.0,0.2535000000000025,0.0625,0.06263380568226981,-0.00013380568226981082
materials_bulk_to_shear_modulus,materials_property,earlier_retrospective_development,9,claude-opus-5,real_matbench_log_gvrh_10385,unknown,2,0.35,0.18104405920482475,reconstructed,61.295,59.5,49.2374,0,0.0,10.262599999999999,0.12249999999999998,0.03277695137336009,0.08972304862663989
materials_phonons_to_perovskites,materials_property,earlier_retrospective_development,0,claude-opus-5,real_matbench_perovskites_13911,unknown,44,0.38,0.19251865044166616,reconstructed,23.8667,22.5,14.1851,0,0.0,8.3149,0.1444,0.03706343076788045,0.10733656923211955
materials_phonons_to_perovskites,materials_property,earlier_retrospective_development,1,claude-opus-5,real_matbench_perovskites_11720,unknown,1,0.24,0.2522989718137639,reconstructed,23.8667,18.5,10.9097,0,0.0,7.590299999999999,0.0576,0.06365477117828242,-0.006054771178282417
materials_phonons_to_perovskites,materials_property,earlier_retrospective_development,2,claude-opus-5,real_matbench_perovskites_16108,unknown,1,0.3,0.13397310889337377,reconstructed,23.8667,21.0,22.4436,0,0.0,1.4436,0.09,0.017948793906555786,0.0720512060934442
materials_phonons_to_perovskites,materials_property,earlier_retrospective_development,3,claude-opus-5,real_matbench_perovskites_11038,unknown,1,0.25,0.13331502269660722,reconstructed,23.8667,19.0,21.4165,0,0.0,2.416499999999999,0.0625,0.0177728952765969,0.044727104723403105
materials_phonons_to_perovskites,materials_property,earlier_retrospective_development,4,claude-opus-5,real_matbench_perovskites_11325,unknown,1,0.22,0.14961625539711343,reconstructed,23.8667,19.5,12.1319,0,0.0,7.3681,0.0484,0.022385023879054274,0.026014976120945724
materials_phonons_to_perovskites,materials_property,earlier_retrospective_development,5,claude-opus-5,real_matbench_perovskites_14486,unknown,1,0.38,0.26926754594428065,reconstructed,23.8667,23.5,36.3547,1,12.488,12.854700000000001,0.3844,0.533969919410294,-0.14956991941029402
materials_phonons_to_perovskites,materials_property,earlier_retrospective_development,6,claude-opus-5,real_matbench_perovskites_09051,unknown,1,0.2,1.8686501679354706e-08,reconstructed,36.3547,29.5,44.5221,1,8.1674,15.022100000000002,0.6400000000000001,0.999999962626997,-0.35999996262699685
materials_phonons_to_perovskites,materials_property,earlier_retrospective_development,7,claude-opus-5,real_matbench_perovskites_01089,unknown,1,0.2,2.3314683517128287e-14,reconstructed,44.5221,36.0,45.5121,1,0.9899999999999949,9.512099999999997,0.6400000000000001,0.9999999999999534,-0.35999999999995325
materials_phonons_to_perovskites,materials_property,earlier_retrospective_development,8,claude-opus-5,real_matbench_perovskites_15745,unknown,1,0.15,5.329420238453508e-11,reconstructed,45.5121,38.0,39.1741,0,0.0,1.1741000000000028,0.0225,2.840272007803785e-21,0.0225
materials_phonons_to_perovskites,materials_property,earlier_retrospective_development,9,claude-opus-5,real_matbench_perovskites_11303,unknown,1,0.06,0.02160530061473087,reconstructed,45.5121,20.0,23.1475,0,0.0,3.147500000000001,0.0036,0.0004667890146528902,0.00313321098534711
materials_expt_gap_to_steels,materials_property,earlier_retrospective_development,0,claude-opus-5,real_matbench_steels_0002,unknown,1,0.22,0.16851640197494144,reconstructed,80.3833,68.0,57.8767,0,0.0,10.1233,0.0484,0.02839777773458005,0.02000222226541995
materials_expt_gap_to_steels,materials_property,earlier_retrospective_development,1,claude-opus-5,real_matbench_steels_0003,unknown,1,0.35,0.1725337483287132,reconstructed,80.3833,78.5,82.91,1,2.526699999999991,4.409999999999997,0.42250000000000004,0.6847003976549292,-0.26220039765492914
materials_expt_gap_to_steels,materials_property,earlier_retrospective_development,2,claude-opus-5,real_matbench_steels_0005,unknown,1,0.2,0.14016229193928753,reconstructed,82.91,62.0,44.2767,0,0.0,17.723300000000002,0.04000000000000001,0.019645468081674066,0.02035453191832594
materials_expt_gap_to_steels,materials_property,earlier_retrospective_development,3,claude-opus-5,real_matbench_steels_0001,unknown,1,0.12,0.01744538022210329,reconstructed,82.91,50.0,37.4367,0,0.0,12.563299999999998,0.0144,0.00030434129109375264,0.014095658708906247
materials_expt_gap_to_steels,materials_property,earlier_retrospective_development,4,claude-opus-5,real_matbench_steels_0004,unknown,1,0.3,3.37077032952493e-11,reconstructed,82.91,79.0,74.9867,0,0.0,4.013300000000001,0.09,1.1362092614405607e-21,0.09
materials_expt_gap_to_steels,materials_property,earlier_retrospective_development,5,claude-opus-5,real_matbench_steels_0010,unknown,1,0.35,2.5836666139866793e-11,reconstructed,82.91,81.5,80.3833,0,0.0,1.1166999999999945,0.12249999999999998,6.6753331722293925e-22,0.12249999999999998
materials_expt_gap_to_steels,materials_property,earlier_retrospective_development,6,claude-opus-5,real_matbench_steels_0018,unknown,1,0.18,1.4685704319283843e-08,reconstructed,82.91,73.0,53.4433,0,0.0,19.5567,0.0324,2.1566991135343212e-16,0.03239999999999978
materials_expt_gap_to_steels,materials_property,earlier_retrospective_development,7,claude-opus-5,real_matbench_steels_0008,unknown,1,0.08,0.0,reconstructed,82.91,47.0,36.2867,0,0.0,10.713299999999997,0.0064,0.0,0.0064
materials_expt_gap_to_steels,materials_property,earlier_retrospective_development,8,claude-opus-5,real_matbench_steels_0214,unknown,1,0.04,0.002861519446045291,reconstructed,82.91,46.0,40.72,0,0.0,5.280000000000001,0.0016,8.188293540095348e-06,0.0015918117064599047
materials_expt_gap_to_steels,materials_property,earlier_retrospective_development,9,claude-opus-5,real_matbench_steels_0016,unknown,1,0.3,0.0,reconstructed,82.91,80.0,79.3867,0,0.0,0.6132999999999953,0.09,0.0,0.09
molecular_freesolv_to_bace,molecular_property,earlier_retrospective_development,0,claude-opus-5,bace_common_0906,unknown,1,0.42,0.28716858324007566,reconstructed,61.9317,58.0,55.1649,0,0.0,2.835099999999997,0.17639999999999997,0.08246579520011227,0.0939342047998877
molecular_freesolv_to_bace,molecular_property,earlier_retrospective_development,1,claude-opus-5,bace_common_0400,unknown,1,0.4,0.2536885526942705,reconstructed,61.9317,57.5,66.0068,1,4.075099999999999,8.506799999999998,0.36,0.5569807763795727,-0.19698077637957268
molecular_freesolv_to_bace,molecular_property,earlier_retrospective_development,2,claude-opus-5,bace_common_0001,unknown,1,0.42,0.2942507971856566,reconstructed,66.0068,63.0,73.7823,1,7.775500000000008,10.782300000000006,0.3364000000000001,0.4980819372730812,-0.1616819372730811
molecular_freesolv_to_bace,molecular_property,earlier_retrospective_development,3,claude-opus-5,bace_common_1255,unknown,1,0.33,0.2565178454619862,reconstructed,73.7823,67.0,44.7719,0,0.0,22.228099999999998,0.10890000000000001,0.06580140504045943,0.043098594959540576
molecular_freesolv_to_bace,molecular_property,earlier_retrospective_development,4,claude-opus-5,bace_common_0040,unknown,1,0.38,0.2918953984939546,reconstructed,73.7823,70.0,65.4489,0,0.0,4.551100000000005,0.1444,0.08520292366194457,0.05919707633805543
molecular_freesolv_to_bace,molecular_property,earlier_retrospective_development,5,claude-opus-5,bace_common_0003,unknown,1,0.28,0.1609985308499139,reconstructed,73.7823,66.0,72.4914,0,0.0,6.491399999999999,0.07840000000000001,0.025920526935830676,0.052479473064169335
molecular_freesolv_to_bace,molecular_property,earlier_retrospective_development,6,claude-opus-5,bace_common_0014,unknown,1,0.3,0.21587735060948243,reconstructed,73.7823,68.0,69.9828,0,0.0,1.9827999999999975,0.09,0.0466030305061694,0.043396969493830595
molecular_freesolv_to_bace,molecular_property,earlier_retrospective_development,7,claude-opus-5,bace_common_0737,unknown,1,0.32,0.2020923124367845,reconstructed,73.7823,68.5,59.2325,0,0.0,9.267499999999998,0.1024,0.04084130274604692,0.06155869725395308
molecular_freesolv_to_bace,molecular_property,earlier_retrospective_development,8,claude-opus-5,bace_common_0637,unknown,1,0.28,0.17696692762451072,reconstructed,73.7823,67.0,61.3046,0,0.0,5.695399999999999,0.07840000000000001,0.03131729347285882,0.047082706527141194
molecular_freesolv_to_bace,molecular_property,earlier_retrospective_development,9,claude-opus-5,bace_common_1154,unknown,1,0.2,0.11641880283811834,reconstructed,73.7823,63.0,48.0796,0,0.0,14.9204,0.04000000000000001,0.01355333765426067,0.026446662345739336
materials_perovskites_to_mp_e_form,materials_property,earlier_retrospective_development,0,claude-opus-5,real_matbench_mp_e_form_56233,unknown,1,0.33,0.3251132007587098,reconstructed,96.3393,90.5,72.9129,0,0.0,17.587100000000007,0.10890000000000001,0.10569859330757314,0.0032014066924268697
materials_perovskites_to_mp_e_form,materials_property,earlier_retrospective_development,1,claude-opus-5,real_matbench_mp_e_form_89151,unknown,2,0.3,0.303749207639874,reconstructed,96.3393,90.0,89.4523,0,0.0,0.5477000000000061,0.09,0.09226358114185129,-0.0022635811418512952
materials_perovskites_to_mp_e_form,materials_property,earlier_retrospective_development,2,claude-opus-5,real_matbench_mp_e_form_64625,unknown,3,0.15,0.28523377319828624,reconstructed,96.3393,83.0,78.8362,0,0.0,4.163799999999995,0.0225,0.0813583053729314,-0.0588583053729314
materials_perovskites_to_mp_e_form,materials_property,earlier_retrospective_development,3,claude-opus-5,real_matbench_mp_e_form_127638,unknown,3,0.3,0.31102741517812355,reconstructed,96.3393,94.5,96.3956,1,0.056300000000007344,1.8956000000000017,0.48999999999999994,0.47468322263613766,0.015316777363862277
materials_perovskites_to_mp_e_form,materials_property,earlier_retrospective_development,4,claude-opus-5,real_matbench_mp_e_form_104330,unknown,3,0.15,0.3204582095658546,reconstructed,96.3956,88.0,92.3792,0,0.0,4.379199999999997,0.0225,0.10269346407815318,-0.08019346407815317
materials_perovskites_to_mp_e_form,materials_property,earlier_retrospective_development,5,claude-opus-5,real_matbench_mp_e_form_36392,unknown,3,0.05,0.2692457473440436,reconstructed,96.3956,72.0,61.9036,0,0.0,10.096400000000003,0.0025000000000000005,0.07249327246285256,-0.06999327246285256
materials_perovskites_to_mp_e_form,materials_property,earlier_retrospective_development,6,claude-opus-5,real_matbench_mp_e_form_91323,unknown,1,0.12,0.27598286900205926,reconstructed,96.3956,89.0,89.7901,0,0.0,0.7900999999999954,0.0144,0.0761665439826078,-0.06176654398260781
materials_perovskites_to_mp_e_form,materials_property,earlier_retrospective_development,7,claude-opus-5,real_matbench_mp_e_form_125046,unknown,1,0.3,0.27901257724305706,reconstructed,96.3956,93.5,95.9012,0,0.0,2.401200000000003,0.09,0.07784801825981288,0.012151981740187112
materials_perovskites_to_mp_e_form,materials_property,earlier_retrospective_development,8,claude-opus-5,real_matbench_mp_e_form_89955,unknown,1,0.15,0.2876161027606948,reconstructed,96.3956,90.0,89.5727,0,0.0,0.42730000000000246,0.0225,0.08272302256725056,-0.06022302256725056
materials_perovskites_to_mp_e_form,materials_property,earlier_retrospective_development,9,claude-opus-5,real_matbench_mp_e_form_73182,unknown,1,0.2,0.32082704727401473,reconstructed,96.3956,93.0,84.1249,0,0.0,8.875100000000003,0.04000000000000001,0.10292999426256288,-0.06292999426256288
