dataset_id,role,local_label,raw_name,canonical_smiles,rdkit_parse_ok,mol_weight,logp,tpsa,hbd,hba,rotatable_bonds,aromatic_ring_count,hetero_atom_count,heavy_atom_count,fraction_csp3,formal_charge,chiral_center_count,bertz_complexity,descriptor_mw_bin,descriptor_logp_bin,descriptor_tpsa_bin,descriptor_hbd_bin,descriptor_hba_bin,descriptor_rotatable_bin,descriptor_aromatic_ring_bin,descriptor_fraction_csp3_bin,descriptor_complexity_bin,formal_charge_class,ring_system_class,acid_functional_class,amine_functional_class,amide_count_bin,has_phosphorus,has_phosphine,has_boron,has_aryl_halide,has_heteroaromatic,halide_type,boron_species,ligand_family,reagent_base_family,solvent_family,solvent_is_protic,functional_class,morgan_fp_128,maccs_fp
real_chemlex_acidamine,acid,A137,C[C@@H](OC(C)(C)C)[C@H](NC(=O)OCc1ccccc1)C(=O)O,C[C@@H](OC(C)(C)C)[C@H](NC(=O)OCc1ccccc1)C(=O)O,yes,309.3620,2.5696,84.8600,2,4,6,1,6,22,0.500000,0,2,495.0077,mw_high,logp_high,tpsa_high,hbd_few,hba_high,rot_mid,aromatic_low,fsp3_high,complexity_high,neutral,single_carbocyclic_aromatic,aliphatic_carboxylic_acid,not_amine,amide_one,no,no,no,no,no,none,none,not_ligand,not_reagent,not_solvent,not_solvent,aliphatic_carboxylic_acid,11000100111000000001001000010000010000010010000100001001000100011001000000000000111000100010001000001000010010100011010000100100,00000000000000000000000100000000000000000000000000000010000000000010000000100000000000000110000100000000001001101000010000010010000100001001110000100101111111111111110
real_chemlex_acidamine,acid,A138,C[C@@H](OCc1ccccc1)[C@@H](C(=O)O)N(C)C(=O)OCC1c2ccccc2-c2ccccc21,C[C@@H](OCc1ccccc1)[C@@H](C(=O)O)N(C)C(=O)OCC1c2ccccc2-c2ccccc21,yes,445.5150,4.9258,76.0700,1,4,8,3,6,33,0.259259,0,2,1084.6203,mw_high,logp_high,tpsa_high,hbd_one,hba_high,rot_mid,aromatic_mid,fsp3_mid,complexity_very_high,neutral,fused_or_multi_carbocyclic_aromatic,aliphatic_carboxylic_acid,not_amine,amide_one,no,no,no,no,no,none,none,not_ligand,not_reagent,not_solvent,not_solvent,aliphatic_carboxylic_acid,11010101001100000101001001010010010000010010010100001001000010001000000010000000111000101010000010001100010000111101000000110100,00000000000000000000000100000000000000000000000000000000000000000000000000000000000001000100010110000100011011100000110000110110000000001011100011101100111111111111110
real_chemlex_acidamine,acid,A139,C[C@@H](O[Si](C)(C)C(C)(C)C)[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,C[C@@H](O[Si](C)(C)C(C)(C)C)[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,yes,455.6270,5.3886,84.8600,2,4,7,2,7,32,0.440000,0,2,952.3219,mw_very_high,logp_very_high,tpsa_high,hbd_few,hba_high,rot_mid,aromatic_mid,fsp3_high,complexity_very_high,neutral,fused_or_multi_carbocyclic_aromatic,aliphatic_carboxylic_acid,not_amine,amide_one,no,no,no,no,no,none,none,not_ligand,not_reagent,not_solvent,not_solvent,aliphatic_carboxylic_acid,11010100111000001101001000010000010001011010010100001001010100011000000010000000111000101000001010001000000011101011010000110100,00000000000000000000100100000010000000000000000000000010000000000010000000100000000000100110010110000110011001101000010000011110000100001001110011101101111111111111110
real_chemlex_acidamine,acid,A14,CC(=O)Nc1cccc(C(=O)O)c1,CC(=O)Nc1cccc(C(=O)O)c1,yes,179.1750,1.3432,66.4000,2,2,2,1,4,13,0.111111,0,0,346.4680,mw_mid,logp_mid,tpsa_high,hbd_few,hba_mid,rot_low,aromatic_low,fsp3_mid,complexity_mid,neutral,single_carbocyclic_aromatic,aromatic_carboxylic_acid,not_amine,amide_one,no,no,no,no,no,none,none,not_ligand,not_reagent,not_solvent,not_solvent,aromatic_carboxylic_acid,10000100001000010010000010000000010000010000000000000000100000011100000010000000010000100000000001001100010100000010010001000100,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000100000010000010000000101011001000000100001001011111111110
real_chemlex_acidamine,acid,A140,C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@H]1C,C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,yes,456.7110,7.0895,57.5300,2,2,1,0,3,33,0.900000,0,10,873.7675,mw_very_high,logp_very_high,tpsa_mid,hbd_few,hba_mid,rot_low,aromatic_none,fsp3_very_high,complexity_very_high,neutral,aliphatic_ring,aliphatic_carboxylic_acid,not_amine,amide_none,no,no,no,no,no,none,none,not_ligand,not_reagent,not_solvent,not_solvent,aliphatic_carboxylic_acid,00001100101101001000100001011111011011011101010000101000100000000001010000010000010001100100011000101000010000001000110111110100,00000000000000000000000000100000000000000000000000100000000000000010000000101000000000000011000000010100110010001001101000010001110110000001010101110110101001011001110
real_chemlex_acidamine,acid,A141,C[C@H](NC(=O)OCc1ccccc1)C(=O)O,C[C@H](NC(=O)OCc1ccccc1)C(=O)O,yes,223.2280,1.3859,75.6300,2,3,4,1,5,16,0.272727,0,1,363.5071,mw_mid,logp_mid,tpsa_high,hbd_few,hba_mid,rot_mid,aromatic_low,fsp3_mid,complexity_mid,neutral,single_carbocyclic_aromatic,aliphatic_carboxylic_acid,not_amine,amide_one,no,no,no,no,no,none,none,not_ligand,not_reagent,not_solvent,not_solvent,aliphatic_carboxylic_acid,11000100011000000001000000010000010000011010000100001001001000001000000000000000110000100010011000001000010000100000010000100100,00000000000000000000000100000000000000000000000000000010000000000000000000000000000000000010000100000000001001100000010000010010000100001001100000100001011111111111110
real_chemlex_acidamine,acid,A142,C[C@H](NC(=O)c1ccccc1C(=O)O)c1ccccc1,C[C@H](NC(=O)c1ccccc1C(=O)O)c1ccccc1,yes,269.3000,2.8758,66.4000,2,2,4,2,4,20,0.125000,0,1,622.6289,mw_high,logp_high,tpsa_high,hbd_few,hba_mid,rot_mid,aromatic_mid,fsp3_mid,complexity_high,neutral,fused_or_multi_carbocyclic_aromatic,aromatic_carboxylic_acid,not_amine,amide_one,no,no,no,no,no,none,none,not_ligand,not_reagent,not_solvent,not_solvent,aromatic_carboxylic_acid,11000100011000000000000100010011010000010000011100000000000000001000000110000000010001100001010000001010000000010000010000000100,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000100000010000010100000100001001000011100011001011111111110
real_chemlex_acidamine,acid,A143,C[C@]1(Cn2ccnn2)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,C[C@]1(Cn2ccnn2)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,yes,300.2960,-1.5232,122.4600,1,7,3,1,10,20,0.600000,0,3,684.5109,mw_high,logp_low,tpsa_very_high,hbd_one,hba_high,rot_low,aromatic_low,fsp3_high,complexity_high,neutral,heteroaromatic,aliphatic_carboxylic_acid,not_amine,amide_one,no,no,no,no,yes,none,none,not_ligand,not_reagent,not_solvent,not_solvent,aliphatic_carboxylic_acid,00001100001000000000100111000010010011010100100000000000011000000000000110100101110011000000001000001001000100000110000110111110,00000000100100000001000000000000000010000000000100011001001011000111001001010101110101001001101111001010010010111001010011111001101010001101101100101010011111111110110
real_chemlex_acidamine,acid,A144,Cc1c(C(=O)O)nnn1-c1ccc(C2CC2)cc1Cl,Cc1c(C(=O)O)nnn1-c1ccc(C2CC2)cc1Cl,yes,277.7110,2.8047,68.0100,1,4,3,2,6,19,0.307692,0,0,661.9031,mw_high,logp_high,tpsa_high,hbd_one,hba_high,rot_low,aromatic_mid,fsp3_mid,complexity_high,neutral,fused_or_multi_heteroaromatic,aromatic_carboxylic_acid,not_amine,amide_none,no,no,no,yes,yes,chloride,none,not_ligand,not_reagent,not_solvent,not_solvent,aromatic_carboxylic_acid,00000100001110011101000000010110010000010000010001011000001010000000000110000000111100100000001000001010001100100000000100111101,00000000000000000000001000000000000000000000000000001000000000100100001000010101100100010000001111000001000100000000000011111100001001110101001010011010001011111111110
real_chemlex_acidamine,acid,A145,Cc1cc(=O)c(C(=O)N[C@@H](C(=O)O)c2ccc(O)cc2)c[nH]1,Cc1cc(=O)c(C(=O)N[C@@H](C(=O)O)c2ccc(O)cc2)c[nH]1,yes,302.2860,0.9446,119.4900,4,4,4,2,7,22,0.133333,0,1,764.2474,mw_high,logp_mid,tpsa_high,hbd_many,hba_high,rot_mid,aromatic_mid,fsp3_mid,complexity_high,neutral,fused_or_multi_heteroaromatic,aliphatic_carboxylic_acid,not_amine,amide_one,no,no,no,no,yes,none,none,not_ligand,not_reagent,not_solvent,not_solvent,aliphatic_carboxylic_acid,11100100001000000000000010001000011000110000001000101000001101000011001100000000010001110010000100001010010100010010010000000100,00000000000000000000000000000000000000000000000000000110000000000100000000000000100000000100100101100000000000100100010001010101000100001101101111100011101011111111110
real_chemlex_acidamine,acid,A146,Cc1cc(C(=O)O)c(F)cc1F,Cc1cc(C(=O)O)c(F)cc1F,yes,172.1300,1.9714,37.3000,1,1,1,1,4,12,0.125000,0,0,334.0749,mw_mid,logp_mid,tpsa_mid,hbd_one,hba_low,rot_low,aromatic_low,fsp3_mid,complexity_mid,neutral,single_carbocyclic_aromatic,aromatic_carboxylic_acid,not_amine,amide_none,no,no,no,no,no,none,none,not_ligand,not_reagent,not_solvent,not_solvent,aromatic_carboxylic_acid,00000100101000000000000101000000010000010000000010000000001100100010100110000000010000000000000000001000000100010000000000001100,00000000000000000000000000000000000000000010000000000000000000000000000000000000000000010000000000000000000100000000000000010000000000100001000010000010001001011011110
real_chemlex_acidamine,acid,A147,Cc1cc(C(=O)O)ccc1Cl,Cc1cc(C(=O)O)ccc1Cl,yes,170.5950,2.3466,37.3000,1,1,1,1,3,11,0.125000,0,0,294.1436,mw_mid,logp_high,tpsa_mid,hbd_one,hba_low,rot_low,aromatic_low,fsp3_mid,complexity_mid,neutral,single_carbocyclic_aromatic,aromatic_carboxylic_acid,not_amine,amide_none,no,no,no,yes,no,chloride,none,not_ligand,not_reagent,not_solvent,not_solvent,aromatic_carboxylic_acid,00000100001000000001010000100000010000010000000001000000001000000000000010000000010000100000000001001000010100110010000011000100,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000001000100000000000000010000000000100001000010000010001001011011110
real_chemlex_acidamine,acid,A148,Cc1ccc(C(=O)c2ccccc2C(=O)O)cc1,Cc1ccc(C(=O)c2ccccc2C(=O)O)cc1,yes,240.2580,2.9242,54.3700,1,2,3,2,3,18,0.066667,0,0,597.3907,mw_mid,logp_high,tpsa_mid,hbd_one,hba_mid,rot_low,aromatic_mid,fsp3_low,complexity_high,neutral,fused_or_multi_carbocyclic_aromatic,aromatic_carboxylic_acid,not_amine,amide_none,no,no,no,no,no,none,none,not_ligand,not_reagent,not_solvent,not_solvent,aromatic_carboxylic_acid,10000100011000000000001100000001010000010000000100000000001100001000000110000000010000100000000000001000010100010000000000000100,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010100000000001001000011100010101001011011110
real_chemlex_acidamine,acid,A149,Cc1ccc(C2(C(=O)O)CCCCC2)cc1,Cc1ccc(C2(C(=O)O)CCCCC2)cc1,yes,218.2960,3.2815,37.3000,1,1,2,1,2,16,0.500000,0,0,372.2267,mw_mid,logp_high,tpsa_mid,hbd_one,hba_low,rot_low,aromatic_low,fsp3_high,complexity_mid,neutral,single_carbocyclic_aromatic,aliphatic_carboxylic_acid,not_amine,amide_none,no,no,no,no,no,none,none,not_ligand,not_reagent,not_solvent,not_solvent,aliphatic_carboxylic_acid,10101100001000000000000100000011010010010000100100001000101000000000000000000000010000100000000000001010000100000000000000000100,00000000000000000000000000000000000000000000000000000000000000100010000000000000000000000011000000000000000000001000001000010000110000000001000001010000001001011011110
real_chemlex_acidamine,acid,A15,CC(Br)C(Br)C(=O)O,CC(Br)C(Br)C(=O)O,yes,245.8980,1.6179,37.3000,1,1,2,0,4,8,0.750000,0,2,92.0391,mw_mid,logp_mid,tpsa_mid,hbd_one,hba_low,rot_low,aromatic_none,fsp3_very_high,complexity_low,neutral,acyclic,aliphatic_carboxylic_acid,not_amine,amide_none,no,no,no,yes,no,bromide,none,not_ligand,not_reagent,not_solvent,not_solvent,aliphatic_carboxylic_acid,01000100001000000000000001010000010000010000000010001000000000100000000000000000000000001100000000000000001000000000000100000100,00000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000100000000000000010000000000100001000000000000001001011000100
real_chemlex_acidamine,acid,A150,Cc1ccc(CSC[C@H](NC(=O)OC(C)(C)C)C(=O)O)cc1,Cc1ccc(CSC[C@H](NC(=O)OC(C)(C)C)C(=O)O)cc1,yes,325.4300,3.2061,75.6300,2,4,6,1,6,22,0.500000,0,1,507.8722,mw_high,logp_high,tpsa_high,hbd_few,hba_high,rot_mid,aromatic_low,fsp3_high,complexity_high,neutral,single_carbocyclic_aromatic,aliphatic_carboxylic_acid,not_amine,amide_one,no,no,no,no,no,none,none,not_ligand,not_reagent,not_solvent,not_solvent,aliphatic_carboxylic_acid,11000100101000001000000000000011010000110000000010001011011000000001010000000000110000101010001010001001000100011010110000100100,00000000000000000000000100000000000000000000000000000010000000000010000000100000000000101011000100000000101000111000010000010010000100001011110000100101111111111111110
real_chemlex_acidamine,acid,A151,Cc1ccc(O)c(C(=O)O)c1,Cc1ccc(O)c(C(=O)O)c1,yes,152.1490,1.3988,57.5300,2,2,1,1,3,11,0.125000,0,0,291.3887,mw_mid,logp_mid,tpsa_mid,hbd_few,hba_mid,rot_low,aromatic_low,fsp3_mid,complexity_mid,neutral,single_carbocyclic_aromatic,aromatic_carboxylic_acid,not_amine,amide_none,no,no,no,no,no,none,none,not_ligand,not_reagent,not_solvent,not_solvent,aromatic_carboxylic_acid,00000100001000000000000100000001010000010000000000000000001101000011000110000000010000100000000000001000000100100000010000000100,00000000000000000000000000000000000000000000000000000100000000000000000000000000000000000100000000000000000000000100000000010001000100000001000110100010101001011011110
real_chemlex_acidamine,acid,A152,Cc1ccccc1C[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,Cc1ccccc1C[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,yes,401.4620,4.5294,75.6300,2,3,6,3,5,30,0.200000,0,1,1046.2666,mw_high,logp_high,tpsa_high,hbd_few,hba_mid,rot_mid,aromatic_mid,fsp3_mid,complexity_very_high,neutral,fused_or_multi_carbocyclic_aromatic,aliphatic_carboxylic_acid,not_amine,amide_one,no,no,no,no,no,none,none,not_ligand,not_reagent,not_solvent,not_solvent,aliphatic_carboxylic_acid,11010110111000000101001000000000010000010000010100001001011001001000010000000001110100101000001010001000000001111001010000010100,00000000000000000000000100000000000000000000000000000010000000000000000000000000000000000010000110000100111001110000110000010110000100001001100011100011011111111111110
real_chemlex_acidamine,acid,A153,Cc1cn(CC(=O)O)c(=O)[nH]c1=O,Cc1cn(CC(=O)O)c(=O)[nH]c1=O,yes,184.1510,-1.0704,92.1600,2,4,2,1,6,13,0.285714,0,0,442.5411,mw_mid,logp_low,tpsa_high,hbd_few,hba_high,rot_low,aromatic_low,fsp3_mid,complexity_high,neutral,heteroaromatic,aliphatic_carboxylic_acid,not_amine,amide_none,no,no,no,no,yes,none,none,not_ligand,not_reagent,not_solvent,not_solvent,aliphatic_carboxylic_acid,10000100001000000000000000000000110001010000100100010001001001000000000001000000110000010010000000001000100000110000001000000100,00000000000000000000000000000000000001000000000000000000000000000100000000010100100001000110100101101000101010100100010011110001000110001101101110101011011111111111110
real_chemlex_acidamine,acid,A154,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,yes,316.3820,3.7232,83.2100,1,5,5,2,6,22,0.312500,0,0,744.3346,mw_high,logp_high,tpsa_high,hbd_one,hba_high,rot_mid,aromatic_mid,fsp3_mid,complexity_high,neutral,fused_or_multi_heteroaromatic,aromatic_carboxylic_acid,not_amine,amide_none,no,no,no,no,yes,none,none,not_ligand,not_reagent,not_solvent,not_solvent,aromatic_carboxylic_acid,11100100101001101000001000010100011100010000100000100001001000010010011011000000110000100000101000001000110100011000001100100110,00000000000000000000000000000000000010000100000100000000000000100100000000100000010100001000000011000000000001000101000011010111000000000101011110100110111111011111110
real_chemlex_acidamine,acid,A155,Cc1nc(C(=O)O)cs1,Cc1nc(C(=O)O)cs1,yes,143.1670,1.1497,50.1900,1,3,1,1,4,9,0.200000,0,0,230.6168,mw_mid,logp_mid,tpsa_mid,hbd_one,hba_mid,rot_low,aromatic_low,fsp3_mid,complexity_mid,neutral,heteroaromatic,aromatic_carboxylic_acid,not_amine,amide_none,no,no,no,no,yes,none,none,not_ligand,not_reagent,not_solvent,not_solvent,aromatic_carboxylic_acid,00000100001000000000001001000101010100011000000000010000001000110000000010010000010000010000000000001100000000000000000000100100,00000000000000000000000000000000000010000000000100000000000000000100000000000000010100001000000110000000000000000000000011010000000000000101000000000000001011011110110
real_chemlex_acidamine,acid,A156,Cc1nc(C(F)(F)F)ncc1C(=O)O,Cc1nc(C(F)(F)F)ncc1C(=O)O,yes,206.1230,1.5020,63.0800,1,3,1,1,7,14,0.285714,0,0,375.6879,mw_mid,logp_mid,tpsa_high,hbd_one,hba_mid,rot_low,aromatic_low,fsp3_mid,complexity_mid,neutral,heteroaromatic,aromatic_carboxylic_acid,not_amine,amide_none,no,no,no,no,yes,none,none,not_ligand,not_reagent,not_solvent,not_solvent,aromatic_carboxylic_acid,00000100101000000000000100001000010000010100110000000000001000010000000110010000011000000000100000001000000000000010001000100101,00000000000000000000000000000000000000100010000000000000000000000100000000000100100000000000000001100000001100001000000011010000000000100101001010000010001011011111110
real_chemlex_acidamine,acid,A157,N#Cc1ccc(CCC(=O)O)cc1,N#Cc1ccc(CCC(=O)O)cc1,yes,175.1870,1.5755,61.0900,1,2,3,1,3,13,0.200000,0,0,334.9375,mw_mid,logp_mid,tpsa_high,hbd_one,hba_mid,rot_low,aromatic_low,fsp3_mid,complexity_mid,neutral,single_carbocyclic_aromatic,aliphatic_carboxylic_acid,not_amine,amide_none,no,no,no,no,no,none,none,not_ligand,not_reagent,not_solvent,not_solvent,aliphatic_carboxylic_acid,00000101001000000000011000001000001000010000000001000010000000000010000001000000110000100111000000001010100000001000000000000100,00000000000000000000000000000000000000000100000000000000000000000000000000000000000000000010000000000000100000000000001000010000000010000001000000010000001101010111110
real_chemlex_acidamine,acid,A158,NC(=O)CC1(CC(=O)O)CCCCC1,NC(=O)CC1(CC(=O)O)CCCCC1,yes,199.2500,1.2870,80.3900,2,2,4,0,4,14,0.800000,0,0,213.5216,mw_mid,logp_mid,tpsa_high,hbd_few,hba_mid,rot_mid,aromatic_none,fsp3_very_high,complexity_mid,neutral,aliphatic_ring,aliphatic_carboxylic_acid,not_amine,amide_one,no,no,no,no,no,none,none,not_ligand,not_reagent,not_solvent,not_solvent,aliphatic_carboxylic_acid,00101100001010000001000000000010000010010000000000000000100100000001001011000000100000000100000000000010001000010000000000000100,00000000000000000000000000000000000000000000000000000000000000000010000000000000000010000001100000000000100000111000011000010000110110001001000000110001001111110101110
real_chemlex_acidamine,acid,A159,NC(=O)CC[C@H](C(=O)O)N(C(=O)OCc1ccccc1)C(c1ccccc1)(c1ccccc1)c1ccccc1,NC(=O)CC[C@H](C(=O)O)N(C(=O)OCc1ccccc1)C(c1ccccc1)(c1ccccc1)c1ccccc1,yes,522.6010,5.3360,109.9300,2,4,11,4,7,39,0.156250,0,1,1282.8612,mw_very_high,logp_very_high,tpsa_high,hbd_few,hba_high,rot_high,aromatic_high,fsp3_mid,complexity_very_high,neutral,fused_or_multi_carbocyclic_aromatic,aliphatic_carboxylic_acid,not_amine,amide_few,no,no,no,no,no,none,none,not_ligand,not_reagent,not_solvent,not_solvent,aliphatic_carboxylic_acid,01000100111010001001010000001100010000011011000100001001000010001000000000000010110000101010000001011000111000010110000000100100,00000000000000000000000100000000000000000000000000000000000000000010000000000000000011000011100100000000101001111000011000110110000110001001101001111001011111110111110
real_chemlex_acidamine,acid,A16,CC(C#N)(CCC(=O)O)SC(=S)c1ccccc1,CC(C#N)(CCC(=O)O)SC(=S)c1ccccc1,yes,279.3860,3.2424,61.0900,1,4,5,1,5,18,0.307692,0,1,481.5147,mw_high,logp_high,tpsa_high,hbd_one,hba_high,rot_mid,aromatic_low,fsp3_mid,complexity_high,neutral,single_carbocyclic_aromatic,aliphatic_carboxylic_acid,not_amine,amide_none,no,no,no,no,no,none,none,not_ligand,not_reagent,not_solvent,not_solvent,aliphatic_carboxylic_acid,00000101101011000000001000001001011001011000000100000000000010001100100001000000110100100001000001001000110000100010100000000100,00000000000000000000000000000000000000000100000000000000000000000010000001000000010000001010000000000000100000001001101000010000000010000001000000010000001101011111110
real_chemlex_acidamine,acid,A160,O=C(CCC(NC(=O)OCc1ccccc1)C(=O)O)NC(c1ccccc1)(c1ccccc1)c1ccccc1,O=C(CCC(NC(=O)OCc1ccccc1)C(=O)O)NC(c1ccccc1)(c1ccccc1)c1ccccc1,yes,522.6010,5.2545,104.7300,3,4,11,4,7,39,0.156250,0,1,1266.4527,mw_very_high,logp_very_high,tpsa_high,hbd_few,hba_high,rot_high,aromatic_high,fsp3_mid,complexity_very_high,neutral,fused_or_multi_carbocyclic_aromatic,aliphatic_carboxylic_acid,not_amine,amide_few,no,no,no,no,no,none,none,not_ligand,not_reagent,not_solvent,not_solvent,aliphatic_carboxylic_acid,11000100011100000001000000011000000000010110000100001001110000001000000000000000110000111010001011111100010000100010010010100100,00000000000000000000000100000000000000000000000000000010000000000010000000000000000000000011100100000000101001111000011000010110000110001001101001110001011111110111110
real_chemlex_acidamine,acid,A161,O=C(CC[C@@H](NC(=O)OCc1ccccc1)C(=O)O)NC(c1ccccc1)(c1ccccc1)c1ccccc1,O=C(CC[C@@H](NC(=O)OCc1ccccc1)C(=O)O)NC(c1ccccc1)(c1ccccc1)c1ccccc1,yes,522.6010,5.2545,104.7300,3,4,11,4,7,39,0.156250,0,1,1266.4527,mw_very_high,logp_very_high,tpsa_high,hbd_few,hba_high,rot_high,aromatic_high,fsp3_mid,complexity_very_high,neutral,fused_or_multi_carbocyclic_aromatic,aliphatic_carboxylic_acid,not_amine,amide_few,no,no,no,no,no,none,none,not_ligand,not_reagent,not_solvent,not_solvent,aliphatic_carboxylic_acid,11000100011100000001000000011000000000010110000100001001110000001000000000000000110000111010001011111100010000100010010010100100,00000000000000000000000100000000000000000000000000000010000000000010000000000000000000000011100100000000101001111000011000010110000110001001101001110001011111110111110
real_chemlex_acidamine,acid,A162,O=C(CC[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O)OCc1ccccc1,O=C(CC[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O)OCc1ccccc1,yes,459.4980,4.5019,101.9300,2,5,9,3,7,34,0.222222,0,1,1131.0025,mw_very_high,logp_high,tpsa_high,hbd_few,hba_high,rot_high,aromatic_mid,fsp3_mid,complexity_very_high,neutral,fused_or_multi_carbocyclic_aromatic,aliphatic_carboxylic_acid,not_amine,amide_one,no,no,no,no,no,none,none,not_ligand,not_reagent,not_solvent,not_solvent,aliphatic_carboxylic_acid,11010100011000000101001000001000000001010010010100001001010001001000000000000000110000111010001010011000011001101001010000110100,00000000000000000000000100000000000000000000000000000010000000000000000000000000000000000011000110000100111001110000011000010110110110001011100011110001011111110111110
real_chemlex_acidamine,acid,A163,O=C(Cc1c[nH]c2ccccc12)NC(Cc1ccccc1)C(=O)O,O=C(Cc1c[nH]c2ccccc12)NC(Cc1ccccc1)C(=O)O,yes,322.3640,2.5225,82.1900,3,2,6,3,5,24,0.157895,0,1,855.1891,mw_high,logp_high,tpsa_high,hbd_few,hba_mid,rot_mid,aromatic_mid,fsp3_mid,complexity_very_high,neutral,fused_or_multi_heteroaromatic,aliphatic_carboxylic_acid,not_amine,amide_one,no,no,no,no,yes,none,none,not_ligand,not_reagent,not_solvent,not_solvent,aliphatic_carboxylic_acid,11000100001000000100000000000000000001111110000100001000000000001010010110000101110100111110000010001000000110000000010100000101,00000000000000000000000000000000000000000000000000000010000000000100000000000000000100000011100110000100110000110000010001010100100110001101001001100001001111110111110
real_chemlex_acidamine,acid,A164,O=C(Cc1c[nH]c2ccccc12)N[C@@H](Cc1ccccc1)C(=O)O,O=C(Cc1c[nH]c2ccccc12)N[C@@H](Cc1ccccc1)C(=O)O,yes,322.3640,2.5225,82.1900,3,2,6,3,5,24,0.157895,0,1,855.1891,mw_high,logp_high,tpsa_high,hbd_few,hba_mid,rot_mid,aromatic_mid,fsp3_mid,complexity_very_high,neutral,fused_or_multi_heteroaromatic,aliphatic_carboxylic_acid,not_amine,amide_one,no,no,no,no,yes,none,none,not_ligand,not_reagent,not_solvent,not_solvent,aliphatic_carboxylic_acid,11000100001000000100000000000000000001111110000100001000000000001010010110000101110100111110000010001000000110000000010100000101,00000000000000000000000000000000000000000000000000000010000000000100000000000000000100000011100110000100110000110000010001010100100110001101001001100001001111110111110
real_chemlex_acidamine,acid,A165,O=C(NC(C(=O)O)c1ccccc1)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,O=C(NC(C(=O)O)c1ccccc1)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,yes,345.2670,2.0587,152.6800,2,6,6,2,10,25,0.066667,0,1,819.2084,mw_high,logp_high,tpsa_very_high,hbd_few,hba_high,rot_mid,aromatic_mid,fsp3_low,complexity_very_high,neutral,fused_or_multi_carbocyclic_aromatic,amino_acid_like,not_amine,amide_one,no,no,no,no,no,none,none,not_ligand,not_reagent,not_solvent,not_solvent,amino_acid_like,11000100001000000100000000011000000000010001010100101000000000001001001000010010010001100000000100101010010110000100010000100100,00000000000000000000000010000000000000000000000001000010100000010000001100000000100000000000101100000010000000100000010100111100001101011001101001101001001011110111110
real_chemlex_acidamine,acid,A166,O=C(NC(CSC(c1ccccc1)(c1ccccc1)c1ccccc1)C(=O)O)OCC1c2ccccc2-c2ccccc21,O=C(NC(CSC(c1ccccc1)(c1ccccc1)c1ccccc1)C(=O)O)OCC1c2ccccc2-c2ccccc21,yes,585.7250,7.7036,75.6300,2,4,10,5,6,43,0.135135,0,1,1567.0011,mw_very_high,logp_very_high,tpsa_high,hbd_few,hba_high,rot_high,aromatic_high,fsp3_mid,complexity_very_high,neutral,fused_or_multi_carbocyclic_aromatic,aliphatic_carboxylic_acid,not_amine,amide_one,no,no,no,no,no,none,none,not_ligand,not_reagent,not_solvent,not_solvent,aliphatic_carboxylic_acid,11110100011000000101001000000000000000010000010100001001010000001000010000000000110100101000001011001000000001101011110000011100,00000000000000000000000100000000000000000000000000000010000000000010000000000000010000001010000110000100111001111000010000010110000100001011100011100001011111110111110
